iter	Accuracy	CrossEntropy
1705	0.9999848634	0.005128528285
1706	0.9999848634	0.005128487631
1707	0.9999848634	0.005128485891
1708	0.9999848634	0.005128456709
1709	0.9999848634	0.005128437189
1710	0.9999848634	0.005128437189
1711	0.9999848634	0.005128391741
1712	0.9999848634	0.005128382591
1713	0.9999848634	0.005128370638
1714	0.9999848634	0.005128163303
1715	0.9999848634	0.005128108568
1716	0.9999848634	0.005128067713
1717	0.9999848634	0.005127965863
1718	0.9999848634	0.005127960872
1719	0.9999848634	0.005127931945
1720	0.9999848634	0.005127928348
1721	0.9999848634	0.005127924753
1722	0.9999848634	0.005127914835
1723	0.9999848634	0.00512789238
1724	0.9999848634	0.005127882966
1725	0.9999848634	0.005127841979
1726	0.9999848634	0.005127813586
1727	0.9999848634	0.005127771884
1728	0.9999848634	0.005127757878
1729	0.9999848634	0.005127743917
1730	0.9999848634	0.005127481833
1731	0.9999848634	0.005127443135
1732	0.9999848634	0.005127424552
1733	0.9999848634	0.005127383542
1734	0.9999848634	0.005127311671
1735	0.9999848634	0.005127150069
1736	0.9999848634	0.005127007106
1737	0.9999848634	0.005126929508
1738	0.9999848634	0.005126914148
1739	0.9999848634	0.005126787703
1740	1	0.005051841664
1741	1	0.005051830836
1742	1	0.005051777649
1743	1	0.005051673289
1744	1	0.00505156984
1745	1	0.005051541678
1746	1	0.005051533515
1747	1	0.005051429627
1748	1	0.005051372551
1749	1	0.005051321025
1750	1	0.005051311236
1751	1	0.005051105511
1752	1	0.005051105511
1753	1	0.005051105511
1754	1	0.005051051044
1755	1	0.005050987313
1756	1	0.005050923852
1757	1	0.005050910748
1758	1	0.005050910748
1759	1	0.00505084699
1760	1	0.005050818883
1761	1	0.00505080316
1762	1	0.005050763956
1763	1	0.005050652033
1764	1	0.005050555961
1765	1	0.005050518494
1766	1	0.005050420161
1767	1	0.005050400935
1768	1	0.005050289968
1769	1	0.00505019251
1770	1	0.005050174036
1771	1	0.005050164668
1772	1	0.005050155354
1773	1	0.005050145861
1774	1	0.005050051774
1775	1	0.005049941724
1776	1	0.005049883148
1777	1	0.005049708467
1778	1	0.005049701385
1779	1	0.005049611534
1780	1	0.005049524231
1781	1	0.005049437949
1782	1	0.005049413676
1783	1	0.005049290946
1784	1	0.005049243243
1785	1	0.005049204851
1786	1	0.005049181706
1787	1	0.00504907302
1788	1	0.005049023639
1789	1	0.005048987264
1790	1	0.005048644434
1791	1	0.005048548889
1792	1	0.005048491979
1793	1	0.00504814227
1794	1	0.005048105611
1795	1	0.005048075848
1796	1	0.005048015792
1797	1	0.005047961784
1798	1	0.005047943699
1799	1	0.005047889983
1800	1	0.005047770392
1801	1	0.005047728535
1802	1	0.005047561562
1803	1	0.005047389711
1804	1	0.005047348455
1805	1	0.005047289275
1806	1	0.005047105304
1807	1	0.005047096553
1808	1	0.005047087743
1809	1	0.005047078959
1810	1	0.00504696103
1811	1	0.005046943582
1812	1	0.005046907532
1813	1	0.005046740076
1814	1	0.005046680986
1815	1	0.005046599228
1816	1	0.005046451178
1817	1	0.005046392082
1818	1	0.005046351439
1819	1	0.005046351439
1820	1	0.005046189842
1821	1	0.005046163397
1822	1	0.005046163397
1823	1	0.005046156563
1824	1	0.005046127525
1825	1	0.005046069021
1826	1	0.005045963847
1827	1	0.005045917975
1828	1	0.005045917975
1829	1	0.005045802736
1830	1	0.00504571522
1831	1	0.005045698221
1832	1	0.005045698221
1833	1	0.005045673702
1834	1	0.005045673702
1835	1	0.005045646095
1836	1	0.005045482511
1837	1	0.005045319965
1838	1	0.005045158452
1839	1	0.005044981673
1840	1	0.004978285061
1841	1	0.004978024535
1842	1	0.004977900333
1843	1	0.004977879617
1844	1	0.004977645796
1845	1	0.004977526068
1846	1	0.00497742881
1847	1	0.004977312267
1848	1	0.004977272796
1849	1	0.004977181103
1850	1	0.004977126697
1851	1	0.004977072848
1852	1	0.004976757617
1853	1	0.004976731255
1854	1	0.004976622859
1855	1	0.004927089585
1856	1	0.004895255884
1857	1	0.004895123935
1858	1	0.004895118163
1859	1	0.004895100947
1860	1	0.004895097719
1861	1	0.004894984011
1862	1	0.004894708737
1863	1	0.004894662629
1864	1	0.004836925732
1865	1	0.004836854015
1866	1	0.004836758761
1867	1	0.004779416425
1868	1	0.004779411243
1869	1	0.00477935262
1870	1	0.004779295578
1871	1	0.004779274863
1872	1	0.004779234546
1873	1	0.004779230572
1874	1	0.004779061293
1875	1	0.004779053743
1876	1	0.0047790224
1877	1	0.004778994771
1878	1	0.004778981778
1879	1	0.004778872097
1880	1	0.004778856892
1881	1	0.004778841909
1882	1	0.004778817033
1883	1	0.004778817033
1884	1	0.004778807245
1885	1	0.004778671721
1886	1	0.004778385192
1887	1	0.004778243807
1888	1	0.004777963508
1889	1	0.004777699918
1890	1	0.004777563531
1891	1	0.004777296924
1892	1	0.004777230159
1893	1	0.004777215051
1894	1	0.004777178175
1895	1	0.004777111674
1896	1	0.004776847398
1897	1	0.004776799057
1898	1	0.004776538267
1899	1	0.004776409351
1900	1	0.004776154185
1901	1	0.004775902732
1902	1	0.004775778299
1903	1	0.004775756815
1904	1	0.004775510735
1905	1	0.004775489923
1906	1	0.004775458116
1907	1	0.004775446283
1908	1	0.004775385462
1909	1	0.004775319976
1910	1	0.004775290302
1911	1	0.004775051368
1912	1	0.00477503086
1913	1	0.00477500395
1914	1	0.004774890795
1915	1	0.00477487616
1916	1	0.004774833949
1917	1	0.004774819808
1918	1	0.004774819808
1919	1	0.004774549415
1920	1	0.004774549415
1921	1	0.004774544305
1922	1	0.004774539958
1923	1	0.004774136852
1924	1	0.004773664776
1925	1	0.004773664776
1926	1	0.004773658985
1927	1	0.004773643847
1928	1	0.00477363951
1929	1	0.004773630886
1930	1	0.004773603026
1931	1	0.004773585779
1932	1	0.004773354774
1933	1	0.004773126425
1934	1	0.004773109442
1935	1	0.004773096511
1936	1	0.004773057063
1937	1	0.004773051078
1938	1	0.004773043414
1939	1	0.004772815748
1940	1	0.004772801991
1941	1	0.004772768638
1942	1	0.004772724009
1943	1	0.004772611719
1944	1	0.00477238829
1945	1	0.00477236905
1946	1	0.00477236263
1947	1	0.004772252622
1948	1	0.004772243062
1949	1	0.004772205029
1950	1	0.004772154399
1951	1	0.004772145308
1952	1	0.004772036084
1953	1	0.004771996502
1954	1	0.004771848412
1955	1	0.004771841369
1956	1	0.004771833312
1957	1	0.004771820938
1958	1	0.00477181627
1959	1	0.004771812743
1960	1	0.004771793678
1961	1	0.004771522884
1962	1	0.004771289467
1963	1	0.004771253974
1964	1	0.004771218973
1965	1	0.004771157892
1966	1	0.004771124581
1967	1	0.004771112811
1968	1	0.00477107957
1969	1	0.004771044693
1970	1	0.004770912277
1971	1	0.004770902433
1972	1	0.004770867914
1973	1	0.004770833872
1974	1	0.004770820881
1975	1	0.004770753308
1976	1	0.004770717477
1977	1	0.004770684435
1978	1	0.004770651601
1979	1	0.004770643538
1980	1	0.004770616864
1981	1	0.004770551424
1982	1	0.004770524928
1983	1	0.004770492781
1984	1	0.00477046037
1985	1	0.00477044669
1986	1	0.004770414534
1987	1	0.004770382626
1988	1	0.004770365438
1989	1	0.004770349609
1990	1	0.00477033383
1991	1	0.004770229258
1992	1	0.004770166177
1993	1	0.004770024705
1994	1	0.004769985449
1995	1	0.004769951955
1996	1	0.004769933631
1997	1	0.004769907805
1998	1	0.004769894985
1999	1	0.004769833059
